ProjectName;Project RunDateTime;Replication;Name;Type;Source;Average;Columna1;BatchMeansHalfWidth;Minimum;Maximum;NumberObservations;GroupByKey;RepsRequested;AverageOfAverage;StDevOfAverage;ConfidenceInterval;HalfWidth;MinimumAverage;MaximumAverage;OverallMinimum;OverallMaximum;AverageNumberObservations;SummaryHalfWidth;RepsWithStatObserved;Observed=Requested
Unnamed Project;2025-07-25 11:06:31;11;Entity 1;VA Time;Entity;0.107581988;6.4549193;3E+20;3.84534E-05;0.474127193;569;Unnamed ProjectEntity 1VA TimeEntity;40;0.104687342;0.003314112;0.95;0.001059905;0.099092803;0.112840929;0;0.525268903;585;0.001059905;40;1
Unnamed Project;2025-07-25 11:06:31;11;Entity 1;Wait Time;Entity;0.195567568;11.73405407;3E+20;0;0.831166891;569;Unnamed ProjectEntity 1Wait TimeEntity;40;0.210225143;0.067586766;0.95;0.021615297;0.097488366;0.339138;0;1.378239387;585;0.021615297;40;1
Unnamed Project;2025-07-25 11:06:31;12;Entity 1;NVA Time;Entity;0;0;0;0;0;595;Unnamed ProjectEntity 1NVA TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;12;Entity 1;Other Time;Entity;0.005644831;0.338689843;0.002327595;0;0.36562413;595;Unnamed ProjectEntity 1Other TimeEntity;40;0.005169173;0.00112222;0.95;0.000358903;0.002787289;0.008299519;0;0.688407843;585;0.000358903;40;1
Unnamed Project;2025-07-25 11:06:31;12;Entity 1;Total Time;Entity;0.424125432;25.4475259;3E+20;0.000133251;1.408901001;595;Unnamed ProjectEntity 1Total TimeEntity;40;0.320081657;0.068763736;0.95;0.02199171;0.203135951;0.444564172;0;1.639097146;585;0.02199171;40;1
Unnamed Project;2025-07-25 11:06:31;12;Entity 1;Transfer Time;Entity;0;0;0;0;0;595;Unnamed ProjectEntity 1Transfer TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;12;Entity 1;VA Time;Entity;0.105844254;6.350655267;3E+20;0.000133251;0.465025311;595;Unnamed ProjectEntity 1VA TimeEntity;40;0.104687342;0.003314112;0.95;0.001059905;0.099092803;0.112840929;0;0.525268903;585;0.001059905;40;1
Unnamed Project;2025-07-25 11:06:31;12;Entity 1;Wait Time;Entity;0.312636347;18.75818079;3E+20;0;0.963820033;595;Unnamed ProjectEntity 1Wait TimeEntity;40;0.210225143;0.067586766;0.95;0.021615297;0.097488366;0.339138;0;1.378239387;585;0.021615297;40;1
Unnamed Project;2025-07-25 11:06:31;13;Entity 1;NVA Time;Entity;0;0;0;0;0;626;Unnamed ProjectEntity 1NVA TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;13;Entity 1;Other Time;Entity;0.008299519;0.497971112;0.004477314;0;0.688407843;626;Unnamed ProjectEntity 1Other TimeEntity;40;0.005169173;0.00112222;0.95;0.000358903;0.002787289;0.008299519;0;0.688407843;585;0.000358903;40;1
Unnamed Project;2025-07-25 11:06:31;13;Entity 1;Total Time;Entity;0.400805305;24.04831828;3E+20;4.67381E-06;1.568486326;626;Unnamed ProjectEntity 1Total TimeEntity;40;0.320081657;0.068763736;0.95;0.02199171;0.203135951;0.444564172;0;1.639097146;585;0.02199171;40;1
Unnamed Project;2025-07-25 11:06:31;13;Entity 1;Transfer Time;Entity;0;0;0;0;0;626;Unnamed ProjectEntity 1Transfer TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;13;Entity 1;VA Time;Entity;0.103457418;6.207445104;0.008603285;4.67381E-06;0.49666921;626;Unnamed ProjectEntity 1VA TimeEntity;40;0.104687342;0.003314112;0.95;0.001059905;0.099092803;0.112840929;0;0.525268903;585;0.001059905;40;1
Unnamed Project;2025-07-25 11:06:31;13;Entity 1;Wait Time;Entity;0.289048368;17.34290206;3E+20;0;1.114418673;626;Unnamed ProjectEntity 1Wait TimeEntity;40;0.210225143;0.067586766;0.95;0.021615297;0.097488366;0.339138;0;1.378239387;585;0.021615297;40;1
Unnamed Project;2025-07-25 11:06:31;14;Entity 1;NVA Time;Entity;0;0;0;0;0;619;Unnamed ProjectEntity 1NVA TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;14;Entity 1;Other Time;Entity;0.005265318;0.315919081;0.002102275;0;0.413540412;619;Unnamed ProjectEntity 1Other TimeEntity;40;0.005169173;0.00112222;0.95;0.000358903;0.002787289;0.008299519;0;0.688407843;585;0.000358903;40;1
Unnamed Project;2025-07-25 11:06:31;14;Entity 1;Total Time;Entity;0.252611858;15.15671146;3E+20;9.45409E-05;1.128554378;619;Unnamed ProjectEntity 1Total TimeEntity;40;0.320081657;0.068763736;0.95;0.02199171;0.203135951;0.444564172;0;1.639097146;585;0.02199171;40;1
Unnamed Project;2025-07-25 11:06:31;14;Entity 1;Transfer Time;Entity;0;0;0;0;0;619;Unnamed ProjectEntity 1Transfer TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;14;Entity 1;VA Time;Entity;0.103294842;6.197690542;0.007879962;6.32486E-05;0.51506287;619;Unnamed ProjectEntity 1VA TimeEntity;40;0.104687342;0.003314112;0.95;0.001059905;0.099092803;0.112840929;0;0.525268903;585;0.001059905;40;1
Unnamed Project;2025-07-25 11:06:31;14;Entity 1;Wait Time;Entity;0.144051697;8.643101833;3E+20;0;0.643538011;619;Unnamed ProjectEntity 1Wait TimeEntity;40;0.210225143;0.067586766;0.95;0.021615297;0.097488366;0.339138;0;1.378239387;585;0.021615297;40;1
Unnamed Project;2025-07-25 11:06:31;15;Entity 1;NVA Time;Entity;0;0;0;0;0;572;Unnamed ProjectEntity 1NVA TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;15;Entity 1;Other Time;Entity;0.005614792;0.336887546;0.002624387;0;0.373834065;572;Unnamed ProjectEntity 1Other TimeEntity;40;0.005169173;0.00112222;0.95;0.000358903;0.002787289;0.008299519;0;0.688407843;585;0.000358903;40;1
Unnamed Project;2025-07-25 11:06:31;15;Entity 1;Total Time;Entity;0.297085462;17.82512773;3E+20;0.000655066;0.922119771;572;Unnamed ProjectEntity 1Total TimeEntity;40;0.320081657;0.068763736;0.95;0.02199171;0.203135951;0.444564172;0;1.639097146;585;0.02199171;40;1
Unnamed Project;2025-07-25 11:06:31;15;Entity 1;Transfer Time;Entity;0;0;0;0;0;572;Unnamed ProjectEntity 1Transfer TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;15;Entity 1;VA Time;Entity;0.108041286;6.482477132;0.010213789;5.32704E-05;0.500426094;572;Unnamed ProjectEntity 1VA TimeEntity;40;0.104687342;0.003314112;0.95;0.001059905;0.099092803;0.112840929;0;0.525268903;585;0.001059905;40;1
Unnamed Project;2025-07-25 11:06:31;15;Entity 1;Wait Time;Entity;0.183429384;11.00576305;3E+20;0;0.757809275;572;Unnamed ProjectEntity 1Wait TimeEntity;40;0.210225143;0.067586766;0.95;0.021615297;0.097488366;0.339138;0;1.378239387;585;0.021615297;40;1
Unnamed Project;2025-07-25 11:06:31;16;Entity 1;NVA Time;Entity;0;0;0;0;0;581;Unnamed ProjectEntity 1NVA TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;16;Entity 1;Other Time;Entity;0.0057638;0.345828029;0.002559129;0;0.305040433;581;Unnamed ProjectEntity 1Other TimeEntity;40;0.005169173;0.00112222;0.95;0.000358903;0.002787289;0.008299519;0;0.688407843;585;0.000358903;40;1
Unnamed Project;2025-07-25 11:06:31;16;Entity 1;Total Time;Entity;0.24051294;14.43077641;3E+20;0.000277676;0.846771354;581;Unnamed ProjectEntity 1Total TimeEntity;40;0.320081657;0.068763736;0.95;0.02199171;0.203135951;0.444564172;0;1.639097146;585;0.02199171;40;1
Unnamed Project;2025-07-25 11:06:31;16;Entity 1;Transfer Time;Entity;0;0;0;0;0;581;Unnamed ProjectEntity 1Transfer TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;16;Entity 1;VA Time;Entity;0.103256769;6.195406168;0.007048104;0.000272904;0.47307998;581;Unnamed ProjectEntity 1VA TimeEntity;40;0.104687342;0.003314112;0.95;0.001059905;0.099092803;0.112840929;0;0.525268903;585;0.001059905;40;1
Unnamed Project;2025-07-25 11:06:31;16;Entity 1;Wait Time;Entity;0.13149237;7.889542214;3E+20;0;0.433971304;581;Unnamed ProjectEntity 1Wait TimeEntity;40;0.210225143;0.067586766;0.95;0.021615297;0.097488366;0.339138;0;1.378239387;585;0.021615297;40;1
Unnamed Project;2025-07-25 11:06:31;17;Entity 1;NVA Time;Entity;0;0;0;0;0;580;Unnamed ProjectEntity 1NVA TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;17;Entity 1;Other Time;Entity;0.005580231;0.334813886;0.003464053;0;0.421717621;580;Unnamed ProjectEntity 1Other TimeEntity;40;0.005169173;0.00112222;0.95;0.000358903;0.002787289;0.008299519;0;0.688407843;585;0.000358903;40;1
Unnamed Project;2025-07-25 11:06:31;17;Entity 1;Total Time;Entity;0.235014798;14.10088789;3E+20;0.000455628;0.864676219;580;Unnamed ProjectEntity 1Total TimeEntity;40;0.320081657;0.068763736;0.95;0.02199171;0.203135951;0.444564172;0;1.639097146;585;0.02199171;40;1
Unnamed Project;2025-07-25 11:06:31;17;Entity 1;Transfer Time;Entity;0;0;0;0;0;580;Unnamed ProjectEntity 1Transfer TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;17;Entity 1;VA Time;Entity;0.105334582;6.320074896;0.009310473;0.000129774;0.509446438;580;Unnamed ProjectEntity 1VA TimeEntity;40;0.104687342;0.003314112;0.95;0.001059905;0.099092803;0.112840929;0;0.525268903;585;0.001059905;40;1
Unnamed Project;2025-07-25 11:06:31;17;Entity 1;Wait Time;Entity;0.124099985;7.445999107;3E+20;0;0.759400345;580;Unnamed ProjectEntity 1Wait TimeEntity;40;0.210225143;0.067586766;0.95;0.021615297;0.097488366;0.339138;0;1.378239387;585;0.021615297;40;1
Unnamed Project;2025-07-25 11:06:31;18;Entity 1;NVA Time;Entity;0;0;0;0;0;561;Unnamed ProjectEntity 1NVA TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;18;Entity 1;Other Time;Entity;0.006512113;0.390726778;0.00290394;0;0.284605366;561;Unnamed ProjectEntity 1Other TimeEntity;40;0.005169173;0.00112222;0.95;0.000358903;0.002787289;0.008299519;0;0.688407843;585;0.000358903;40;1
Unnamed Project;2025-07-25 11:06:31;18;Entity 1;Total Time;Entity;0.262045106;15.72270636;3E+20;0.000127063;0.963037874;561;Unnamed ProjectEntity 1Total TimeEntity;40;0.320081657;0.068763736;0.95;0.02199171;0.203135951;0.444564172;0;1.639097146;585;0.02199171;40;1
Unnamed Project;2025-07-25 11:06:31;18;Entity 1;Transfer Time;Entity;0;0;0;0;0;561;Unnamed ProjectEntity 1Transfer TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;18;Entity 1;VA Time;Entity;0.109980388;6.598823298;0.009339692;0.000127063;0.519939972;561;Unnamed ProjectEntity 1VA TimeEntity;40;0.104687342;0.003314112;0.95;0.001059905;0.099092803;0.112840929;0;0.525268903;585;0.001059905;40;1
Unnamed Project;2025-07-25 11:06:31;18;Entity 1;Wait Time;Entity;0.145552605;8.733156289;3E+20;0;0.744307199;561;Unnamed ProjectEntity 1Wait TimeEntity;40;0.210225143;0.067586766;0.95;0.021615297;0.097488366;0.339138;0;1.378239387;585;0.021615297;40;1
Unnamed Project;2025-07-25 11:06:31;19;Entity 1;NVA Time;Entity;0;0;0;0;0;573;Unnamed ProjectEntity 1NVA TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;19;Entity 1;Other Time;Entity;0.004060923;0.243655385;0.001706807;0;0.189688111;573;Unnamed ProjectEntity 1Other TimeEntity;40;0.005169173;0.00112222;0.95;0.000358903;0.002787289;0.008299519;0;0.688407843;585;0.000358903;40;1
Unnamed Project;2025-07-25 11:06:31;19;Entity 1;Total Time;Entity;0.274497337;16.46984022;3E+20;2.15879E-05;1.07930328;573;Unnamed ProjectEntity 1Total TimeEntity;40;0.320081657;0.068763736;0.95;0.02199171;0.203135951;0.444564172;0;1.639097146;585;0.02199171;40;1
Unnamed Project;2025-07-25 11:06:31;19;Entity 1;Transfer Time;Entity;0;0;0;0;0;573;Unnamed ProjectEntity 1Transfer TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;19;Entity 1;VA Time;Entity;0.104759896;6.285593737;0.008865516;2.15879E-05;0.477560219;573;Unnamed ProjectEntity 1VA TimeEntity;40;0.104687342;0.003314112;0.95;0.001059905;0.099092803;0.112840929;0;0.525268903;585;0.001059905;40;1
Unnamed Project;2025-07-25 11:06:31;19;Entity 1;Wait Time;Entity;0.165676518;9.940591103;3E+20;0;0.97038514;573;Unnamed ProjectEntity 1Wait TimeEntity;40;0.210225143;0.067586766;0.95;0.021615297;0.097488366;0.339138;0;1.378239387;585;0.021615297;40;1
Unnamed Project;2025-07-25 11:06:31;20;Entity 1;NVA Time;Entity;0;0;0;0;0;555;Unnamed ProjectEntity 1NVA TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;20;Entity 1;Other Time;Entity;0.006173206;0.370392358;0.002887516;0;0.541984745;555;Unnamed ProjectEntity 1Other TimeEntity;40;0.005169173;0.00112222;0.95;0.000358903;0.002787289;0.008299519;0;0.688407843;585;0.000358903;40;1
Unnamed Project;2025-07-25 11:06:31;20;Entity 1;Total Time;Entity;0.310743095;18.6445857;3E+20;0.000223437;1.438340863;555;Unnamed ProjectEntity 1Total TimeEntity;40;0.320081657;0.068763736;0.95;0.02199171;0.203135951;0.444564172;0;1.639097146;585;0.02199171;40;1
Unnamed Project;2025-07-25 11:06:31;20;Entity 1;Transfer Time;Entity;0;0;0;0;0;555;Unnamed ProjectEntity 1Transfer TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;20;Entity 1;VA Time;Entity;0.102742274;6.164536464;0.009422801;0.000223437;0.501592166;555;Unnamed ProjectEntity 1VA TimeEntity;40;0.104687342;0.003314112;0.95;0.001059905;0.099092803;0.112840929;0;0.525268903;585;0.001059905;40;1
Unnamed Project;2025-07-25 11:06:31;20;Entity 1;Wait Time;Entity;0.201827615;12.10965687;3E+20;0;1.144893686;555;Unnamed ProjectEntity 1Wait TimeEntity;40;0.210225143;0.067586766;0.95;0.021615297;0.097488366;0.339138;0;1.378239387;585;0.021615297;40;1
Unnamed Project;2025-07-25 11:06:31;21;Entity 1;NVA Time;Entity;0;0;0;0;0;586;Unnamed ProjectEntity 1NVA TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;21;Entity 1;Other Time;Entity;0.005829051;0.349743045;0.00260591;0;0.420004409;586;Unnamed ProjectEntity 1Other TimeEntity;40;0.005169173;0.00112222;0.95;0.000358903;0.002787289;0.008299519;0;0.688407843;585;0.000358903;40;1
Unnamed Project;2025-07-25 11:06:31;21;Entity 1;Total Time;Entity;0.324841109;19.49046652;3E+20;0;1.189320907;586;Unnamed ProjectEntity 1Total TimeEntity;40;0.320081657;0.068763736;0.95;0.02199171;0.203135951;0.444564172;0;1.639097146;585;0.02199171;40;1
Unnamed Project;2025-07-25 11:06:31;21;Entity 1;Transfer Time;Entity;0;0;0;0;0;586;Unnamed ProjectEntity 1Transfer TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;21;Entity 1;VA Time;Entity;0.107513116;6.450786943;0.009019515;0;0.503594805;586;Unnamed ProjectEntity 1VA TimeEntity;40;0.104687342;0.003314112;0.95;0.001059905;0.099092803;0.112840929;0;0.525268903;585;0.001059905;40;1
Unnamed Project;2025-07-25 11:06:31;21;Entity 1;Wait Time;Entity;0.211498942;12.68993653;3E+20;0;0.927989563;586;Unnamed ProjectEntity 1Wait TimeEntity;40;0.210225143;0.067586766;0.95;0.021615297;0.097488366;0.339138;0;1.378239387;585;0.021615297;40;1
Unnamed Project;2025-07-25 11:06:31;22;Entity 1;NVA Time;Entity;0;0;0;0;0;582;Unnamed ProjectEntity 1NVA TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;22;Entity 1;Other Time;Entity;0.003830792;0.229847505;0.00188936;0;0.257527776;582;Unnamed ProjectEntity 1Other TimeEntity;40;0.005169173;0.00112222;0.95;0.000358903;0.002787289;0.008299519;0;0.688407843;585;0.000358903;40;1
Unnamed Project;2025-07-25 11:06:31;22;Entity 1;Total Time;Entity;0.262025711;15.72154265;3E+20;3.96467E-05;1.110307524;582;Unnamed ProjectEntity 1Total TimeEntity;40;0.320081657;0.068763736;0.95;0.02199171;0.203135951;0.444564172;0;1.639097146;585;0.02199171;40;1
Unnamed Project;2025-07-25 11:06:31;22;Entity 1;Transfer Time;Entity;0;0;0;0;0;582;Unnamed ProjectEntity 1Transfer TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;22;Entity 1;VA Time;Entity;0.099940266;5.996415989;0.007959652;3.96467E-05;0.455626723;582;Unnamed ProjectEntity 1VA TimeEntity;40;0.104687342;0.003314112;0.95;0.001059905;0.099092803;0.112840929;0;0.525268903;585;0.001059905;40;1
Unnamed Project;2025-07-25 11:06:31;22;Entity 1;Wait Time;Entity;0.158254653;9.495279157;3E+20;0;0.943763224;582;Unnamed ProjectEntity 1Wait TimeEntity;40;0.210225143;0.067586766;0.95;0.021615297;0.097488366;0.339138;0;1.378239387;585;0.021615297;40;1
Unnamed Project;2025-07-25 11:06:31;23;Entity 1;NVA Time;Entity;0;0;0;0;0;590;Unnamed ProjectEntity 1NVA TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;23;Entity 1;Other Time;Entity;0.003820821;0.229249287;0.001488661;0;0.196723843;590;Unnamed ProjectEntity 1Other TimeEntity;40;0.005169173;0.00112222;0.95;0.000358903;0.002787289;0.008299519;0;0.688407843;585;0.000358903;40;1
Unnamed Project;2025-07-25 11:06:31;23;Entity 1;Total Time;Entity;0.346980029;20.81880172;3E+20;0.000290161;1.111306589;590;Unnamed ProjectEntity 1Total TimeEntity;40;0.320081657;0.068763736;0.95;0.02199171;0.203135951;0.444564172;0;1.639097146;585;0.02199171;40;1
Unnamed Project;2025-07-25 11:06:31;23;Entity 1;Transfer Time;Entity;0;0;0;0;0;590;Unnamed ProjectEntity 1Transfer TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;23;Entity 1;VA Time;Entity;0.102137936;6.128276188;0.007982153;0.00021336;0.485714091;590;Unnamed ProjectEntity 1VA TimeEntity;40;0.104687342;0.003314112;0.95;0.001059905;0.099092803;0.112840929;0;0.525268903;585;0.001059905;40;1
Unnamed Project;2025-07-25 11:06:31;23;Entity 1;Wait Time;Entity;0.241021271;14.46127624;3E+20;0;0.751139894;590;Unnamed ProjectEntity 1Wait TimeEntity;40;0.210225143;0.067586766;0.95;0.021615297;0.097488366;0.339138;0;1.378239387;585;0.021615297;40;1
Unnamed Project;2025-07-25 11:06:31;24;Entity 1;NVA Time;Entity;0;0;0;0;0;567;Unnamed ProjectEntity 1NVA TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;24;Entity 1;Other Time;Entity;0.0062428;0.374568005;0.002964944;0;0.375668647;567;Unnamed ProjectEntity 1Other TimeEntity;40;0.005169173;0.00112222;0.95;0.000358903;0.002787289;0.008299519;0;0.688407843;585;0.000358903;40;1
Unnamed Project;2025-07-25 11:06:31;24;Entity 1;Total Time;Entity;0.43839684;26.30381041;3E+20;0.00012766;1.639097146;567;Unnamed ProjectEntity 1Total TimeEntity;40;0.320081657;0.068763736;0.95;0.02199171;0.203135951;0.444564172;0;1.639097146;585;0.02199171;40;1
Unnamed Project;2025-07-25 11:06:31;24;Entity 1;Transfer Time;Entity;0;0;0;0;0;567;Unnamed ProjectEntity 1Transfer TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;24;Entity 1;VA Time;Entity;0.103302338;6.198140279;0.007359518;0.00012766;0.479272112;567;Unnamed ProjectEntity 1VA TimeEntity;40;0.104687342;0.003314112;0.95;0.001059905;0.099092803;0.112840929;0;0.525268903;585;0.001059905;40;1
Unnamed Project;2025-07-25 11:06:31;24;Entity 1;Wait Time;Entity;0.328851702;19.73110212;3E+20;0;1.378239387;567;Unnamed ProjectEntity 1Wait TimeEntity;40;0.210225143;0.067586766;0.95;0.021615297;0.097488366;0.339138;0;1.378239387;585;0.021615297;40;1
Unnamed Project;2025-07-25 11:06:31;25;Entity 1;NVA Time;Entity;0;0;0;0;0;584;Unnamed ProjectEntity 1NVA TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;25;Entity 1;Other Time;Entity;0.004914728;0.29488366;3E+20;0;0.557261783;584;Unnamed ProjectEntity 1Other TimeEntity;40;0.005169173;0.00112222;0.95;0.000358903;0.002787289;0.008299519;0;0.688407843;585;0.000358903;40;1
Unnamed Project;2025-07-25 11:06:31;25;Entity 1;Total Time;Entity;0.270655875;16.23935253;3E+20;0.000384689;1.253797769;584;Unnamed ProjectEntity 1Total TimeEntity;40;0.320081657;0.068763736;0.95;0.02199171;0.203135951;0.444564172;0;1.639097146;585;0.02199171;40;1
Unnamed Project;2025-07-25 11:06:31;25;Entity 1;Transfer Time;Entity;0;0;0;0;0;584;Unnamed ProjectEntity 1Transfer TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;25;Entity 1;VA Time;Entity;0.10289484;6.173690423;0.008540549;6.70229E-05;0.484690625;584;Unnamed ProjectEntity 1VA TimeEntity;40;0.104687342;0.003314112;0.95;0.001059905;0.099092803;0.112840929;0;0.525268903;585;0.001059905;40;1
Unnamed Project;2025-07-25 11:06:31;25;Entity 1;Wait Time;Entity;0.162846307;9.770778444;3E+20;0;0.669222191;584;Unnamed ProjectEntity 1Wait TimeEntity;40;0.210225143;0.067586766;0.95;0.021615297;0.097488366;0.339138;0;1.378239387;585;0.021615297;40;1
Unnamed Project;2025-07-25 11:06:31;26;Entity 1;NVA Time;Entity;0;0;0;0;0;600;Unnamed ProjectEntity 1NVA TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;26;Entity 1;Other Time;Entity;0.004280889;0.256853352;0.002156957;0;0.394169987;600;Unnamed ProjectEntity 1Other TimeEntity;40;0.005169173;0.00112222;0.95;0.000358903;0.002787289;0.008299519;0;0.688407843;585;0.000358903;40;1
Unnamed Project;2025-07-25 11:06:31;26;Entity 1;Total Time;Entity;0.374482985;22.46897912;3E+20;0.000643045;1.30966633;600;Unnamed ProjectEntity 1Total TimeEntity;40;0.320081657;0.068763736;0.95;0.02199171;0.203135951;0.444564172;0;1.639097146;585;0.02199171;40;1
Unnamed Project;2025-07-25 11:06:31;26;Entity 1;Transfer Time;Entity;0;0;0;0;0;600;Unnamed ProjectEntity 1Transfer TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;26;Entity 1;VA Time;Entity;0.104863362;6.291801737;0.008345944;5.0135E-05;0.489319743;600;Unnamed ProjectEntity 1VA TimeEntity;40;0.104687342;0.003314112;0.95;0.001059905;0.099092803;0.112840929;0;0.525268903;585;0.001059905;40;1
Unnamed Project;2025-07-25 11:06:31;26;Entity 1;Wait Time;Entity;0.265338734;15.92032403;3E+20;0;0.893140818;600;Unnamed ProjectEntity 1Wait TimeEntity;40;0.210225143;0.067586766;0.95;0.021615297;0.097488366;0.339138;0;1.378239387;585;0.021615297;40;1
Unnamed Project;2025-07-25 11:06:31;27;Entity 1;NVA Time;Entity;0;0;0;0;0;584;Unnamed ProjectEntity 1NVA TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;27;Entity 1;Other Time;Entity;0.002787289;0.167237339;0.001570658;0;0.252159377;584;Unnamed ProjectEntity 1Other TimeEntity;40;0.005169173;0.00112222;0.95;0.000358903;0.002787289;0.008299519;0;0.688407843;585;0.000358903;40;1
Unnamed Project;2025-07-25 11:06:31;27;Entity 1;Total Time;Entity;0.203135951;12.18815707;3E+20;3.49384E-05;0.900601176;584;Unnamed ProjectEntity 1Total TimeEntity;40;0.320081657;0.068763736;0.95;0.02199171;0.203135951;0.444564172;0;1.639097146;585;0.02199171;40;1
Unnamed Project;2025-07-25 11:06:31;27;Entity 1;Transfer Time;Entity;0;0;0;0;0;584;Unnamed ProjectEntity 1Transfer TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;27;Entity 1;VA Time;Entity;0.102860296;6.171617772;0.010753177;3.49384E-05;0.525268903;584;Unnamed ProjectEntity 1VA TimeEntity;40;0.104687342;0.003314112;0.95;0.001059905;0.099092803;0.112840929;0;0.525268903;585;0.001059905;40;1
Unnamed Project;2025-07-25 11:06:31;27;Entity 1;Wait Time;Entity;0.097488366;5.849301959;3E+20;0;0.608076228;584;Unnamed ProjectEntity 1Wait TimeEntity;40;0.210225143;0.067586766;0.95;0.021615297;0.097488366;0.339138;0;1.378239387;585;0.021615297;40;1
Unnamed Project;2025-07-25 11:06:31;28;Entity 1;NVA Time;Entity;0;0;0;0;0;579;Unnamed ProjectEntity 1NVA TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;28;Entity 1;Other Time;Entity;0.004817361;0.28904168;3E+20;0;0.434577596;579;Unnamed ProjectEntity 1Other TimeEntity;40;0.005169173;0.00112222;0.95;0.000358903;0.002787289;0.008299519;0;0.688407843;585;0.000358903;40;1
Unnamed Project;2025-07-25 11:06:31;28;Entity 1;Total Time;Entity;0.246464227;14.78785359;3E+20;0.000365572;1.207025809;579;Unnamed ProjectEntity 1Total TimeEntity;40;0.320081657;0.068763736;0.95;0.02199171;0.203135951;0.444564172;0;1.639097146;585;0.02199171;40;1
Unnamed Project;2025-07-25 11:06:31;28;Entity 1;Transfer Time;Entity;0;0;0;0;0;579;Unnamed ProjectEntity 1Transfer TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;28;Entity 1;VA Time;Entity;0.105315751;6.31894507;3E+20;2.52017E-06;0.520007006;579;Unnamed ProjectEntity 1VA TimeEntity;40;0.104687342;0.003314112;0.95;0.001059905;0.099092803;0.112840929;0;0.525268903;585;0.001059905;40;1
